Based on edl_traj_161024_DAC1_LaRC_MC_v2 Nominal Atmosphere								
Altitude referenced to 1 bar at equator: 60268 km								
								
"Altitude, km"		"Temp, deg K"		"Pressure, bars"		"Pressure, hPa"		"Density, kg/m3"
-521.90		545.620		85.7600		85760.00		4.2903800
-521.94		545.660		85.7800		85780.00		4.2909700
-521.98		545.690		85.8000		85800.00		4.2915700
-522.03		545.720		85.8200		85820.00		4.2921600
-522.07		545.750		85.8300		85830.00		4.2927500
-522.11		545.780		85.8500		85850.00		4.2933500
-522.15		545.810		85.8700		85870.00		4.2939400
-522.19		545.840		85.8800		85880.00		4.2945400
-522.23		545.870		85.9000		85900.00		4.2951300
-522.27		545.900		85.9200		85920.00		4.2957300
-522.31		545.940		85.9300		85930.00		4.2963200
-522.35		545.970		85.9500		85950.00		4.2969200
-522.39		546.000		85.9700		85970.00		4.2975100
-522.43		546.030		85.9800		85980.00		4.2981100
-522.47		546.060		86.0000		86000.00		4.2987000
-522.51		546.090		86.0200		86020.00		4.2993000
-522.55		546.120		86.0300		86030.00		4.2998900
-522.59		546.150		86.0500		86050.00		4.3004900
-522.63		546.180		86.0700		86070.00		4.3010800
-522.68		546.220		86.0800		86080.00		4.3016800
-522.72		546.250		86.1000		86100.00		4.3022700
-522.76		546.280		86.1200		86120.00		4.3028700
-522.80		546.310		86.1400		86140.00		4.3034600
-522.84		546.340		86.1500		86150.00		4.3040600
-522.88		546.370		86.1700		86170.00		4.3046600
-522.92		546.400		86.1900		86190.00		4.3052500
-522.96		546.430		86.2000		86200.00		4.3058500
-523.00		546.460		86.2200		86220.00		4.3064400
-523.04		546.490		86.2400		86240.00		4.3070400
-523.08		546.530		86.2500		86250.00		4.3076300
-523.12		546.560		86.2700		86270.00		4.3082300
-523.16		546.590		86.2900		86290.00		4.3088200
-523.20		546.620		86.3000		86300.00		4.3094200
-523.24		546.650		86.3200		86320.00		4.3100200
-523.28		546.680		86.3400		86340.00		4.3106100
-523.32		546.710		86.3500		86350.00		4.3112100
-523.37		546.740		86.3700		86370.00		4.3118000
-523.41		546.770		86.3900		86390.00		4.3124000
-523.45		546.810		86.4000		86400.00		4.3130000
-523.49		546.840		86.4200		86420.00		4.3135900
-523.53		546.870		86.4400		86440.00		4.3141900
-523.57		546.900		86.4600		86460.00		4.3147800
-523.61		546.930		86.4700		86470.00		4.3153800
-523.65		546.960		86.4900		86490.00		4.3159800
-523.69		546.990		86.5100		86510.00		4.3165700
-523.73		547.020		86.5200		86520.00		4.3171700
-523.77		547.050		86.5400		86540.00		4.3177700
-523.81		547.090		86.5600		86560.00		4.3183600
-523.85		547.120		86.5700		86570.00		4.3189600
-523.89		547.150		86.5900		86590.00		4.3195500
-523.93		547.180		86.6100		86610.00		4.3201500
-523.97		547.210		86.6200		86620.00		4.3207500
-524.01		547.240		86.6400		86640.00		4.3213400
-524.05		547.270		86.6600		86660.00		4.3219400
-524.10		547.300		86.6800		86680.00		4.3225400
-524.14		547.330		86.6900		86690.00		4.3231300
-524.18		547.360		86.7100		86710.00		4.3237300
-524.22		547.400		86.7300		86730.00		4.3243300
-524.26		547.430		86.7400		86740.00		4.3249300
-524.30		547.460		86.7600		86760.00		4.3255200
-524.34		547.490		86.7800		86780.00		4.3261200
-524.38		547.520		86.7900		86790.00		4.3267200
-524.42		547.550		86.8100		86810.00		4.3273100
-524.46		547.580		86.8300		86830.00		4.3279100
-524.50		547.610		86.8400		86840.00		4.3285100
-524.54		547.640		86.8600		86860.00		4.3291000
-524.58		547.670		86.8800		86880.00		4.3297000
-524.62		547.710		86.9000		86900.00		4.3303000
-524.66		547.740		86.9100		86910.00		4.3309000
-524.70		547.770		86.9300		86930.00		4.3314900
-524.74		547.800		86.9500		86950.00		4.3320900
-524.78		547.830		86.9600		86960.00		4.3326900
-524.82		547.860		86.9800		86980.00		4.3332900
-524.86		547.890		87.0000		87000.00		4.3338800
-524.90		547.920		87.0100		87010.00		4.3344800
-524.95		547.950		87.0300		87030.00		4.3350800
-524.99		547.980		87.0500		87050.00		4.3356800
-525.03		548.020		87.0700		87070.00		4.3362700
-525.07		548.050		87.0800		87080.00		4.3368700
-525.11		548.080		87.1000		87100.00		4.3374700
-525.15		548.110		87.1200		87120.00		4.3380700
-525.19		548.140		87.1300		87130.00		4.3386600
-525.23		548.170		87.1500		87150.00		4.3392600
-525.27		548.200		87.1700		87170.00		4.3398600
-525.31		548.230		87.1800		87180.00		4.3404600
-525.35		548.260		87.2000		87200.00		4.3410600
-525.39		548.290		87.2200		87220.00		4.3416500
-525.43		548.320		87.2400		87240.00		4.3422500
-525.47		548.360		87.2500		87250.00		4.3428500
-525.51		548.390		87.2700		87270.00		4.3434500
-525.55		548.420		87.2900		87290.00		4.3440500
-525.59		548.450		87.3000		87300.00		4.3446400
-525.63		548.480		87.3200		87320.00		4.3452400
-525.67		548.510		87.3400		87340.00		4.3458400
-525.71		548.540		87.3500		87350.00		4.3464400
-525.75		548.570		87.3700		87370.00		4.3470400
-525.79		548.600		87.3900		87390.00		4.3476400
-525.83		548.630		87.4100		87410.00		4.3482300
-525.87		548.670		87.4200		87420.00		4.3488300
-525.92		548.700		87.4400		87440.00		4.3494300
-525.96		548.730		87.4600		87460.00		4.3500300
-526.00		548.760		87.4700		87470.00		4.3506300
-526.04		548.790		87.4900		87490.00		4.3512300
-526.08		548.820		87.5100		87510.00		4.3518300
-526.12		548.850		87.5200		87520.00		4.3524200
-526.16		548.880		87.5400		87540.00		4.3530200
-526.20		548.910		87.5600		87560.00		4.3536200
-526.24		548.940		87.5800		87580.00		4.3542200
-526.28		548.970		87.5900		87590.00		4.3548200
-526.32		549.010		87.6100		87610.00		4.3554200
-526.36		549.040		87.6300		87630.00		4.3560200
-526.40		549.070		87.6400		87640.00		4.3566200
-526.44		549.100		87.6600		87660.00		4.3572200
-526.48		549.130		87.6800		87680.00		4.3578100
-526.52		549.160		87.6900		87690.00		4.3584100
-526.56		549.190		87.7100		87710.00		4.3590100
-526.60		549.220		87.7300		87730.00		4.3596100
-526.64		549.250		87.7500		87750.00		4.3602100
-526.68		549.280		87.7600		87760.00		4.3608100
-526.72		549.310		87.7800		87780.00		4.3614100
-526.76		549.350		87.8000		87800.00		4.3620100
-526.80		549.380		87.8100		87810.00		4.3626100
-526.84		549.410		87.8300		87830.00		4.3632100
-526.88		549.440		87.8500		87850.00		4.3638100
-526.92		549.470		87.8700		87870.00		4.3644100
-526.96		549.500		87.8800		87880.00		4.3650100
-527.00		549.530		87.9000		87900.00		4.3656100
-527.04		549.560		87.9200		87920.00		4.3662100
-527.09		549.590		87.9300		87930.00		4.3668100
-527.13		549.620		87.9500		87950.00		4.3674100
-527.17		549.650		87.9700		87970.00		4.3680100
-527.21		549.680		87.9800		87980.00		4.3686100
-527.25		549.720		88.0000		88000.00		4.3692100
-527.29		549.750		88.0200		88020.00		4.3698100
-527.33		549.780		88.0400		88040.00		4.3704100
-527.37		549.810		88.0500		88050.00		4.3710100
-527.41		549.840		88.0700		88070.00		4.3716100
-527.45		549.870		88.0900		88090.00		4.3722100
-527.49		549.900		88.1000		88100.00		4.3728100
-527.53		549.930		88.1200		88120.00		4.3734100
-527.57		549.960		88.1400		88140.00		4.3740100
-527.61		549.990		88.1600		88160.00		4.3746100
-527.65		550.020		88.1700		88170.00		4.3752100
-527.69		550.050		88.1900		88190.00		4.3758100
-527.73		550.090		88.2100		88210.00		4.3764100
-527.77		550.120		88.2200		88220.00		4.3770100
-527.81		550.150		88.2400		88240.00		4.3776100
-527.85		550.180		88.2600		88260.00		4.3782100
-527.89		550.210		88.2800		88280.00		4.3788100
-527.93		550.240		88.2900		88290.00		4.3794100
-527.97		550.270		88.3100		88310.00		4.3800100
-528.01		550.300		88.3300		88330.00		4.3806100
-528.05		550.330		88.3400		88340.00		4.3812100
-528.09		550.360		88.3600		88360.00		4.3818100
-528.13		550.390		88.3800		88380.00		4.3824100
-528.17		550.420		88.4000		88400.00		4.3830100
-528.21		550.460		88.4100		88410.00		4.3836200
-528.25		550.490		88.4300		88430.00		4.3842200
-528.29		550.520		88.4500		88450.00		4.3848200
-528.33		550.550		88.4600		88460.00		4.3854200
-528.37		550.580		88.4800		88480.00		4.3860200
-528.41		550.610		88.5000		88500.00		4.3866200
-528.45		550.640		88.5200		88520.00		4.3872200
-528.49		550.670		88.5300		88530.00		4.3878200
-528.53		550.700		88.5500		88550.00		4.3884200
-528.57		550.730		88.5700		88570.00		4.3890300
-528.61		550.760		88.5800		88580.00		4.3896300
-528.66		550.790		88.6000		88600.00		4.3902300
-528.70		550.830		88.6200		88620.00		4.3908300
-528.74		550.860		88.6400		88640.00		4.3914300
-528.78		550.890		88.6500		88650.00		4.3920300
-528.82		550.920		88.6700		88670.00		4.3926300
-528.86		550.950		88.6900		88690.00		4.3932400
-528.90		550.980		88.7000		88700.00		4.3938400
-528.94		551.010		88.7200		88720.00		4.3944400
-528.98		551.040		88.7400		88740.00		4.3950400
-529.02		551.070		88.7600		88760.00		4.3956400
-529.06		551.100		88.7700		88770.00		4.3962400
-529.10		551.130		88.7900		88790.00		4.3968500
-529.14		551.160		88.8100		88810.00		4.3974500
-529.18		551.190		88.8200		88820.00		4.3980500
-529.22		551.230		88.8400		88840.00		4.3986500
-529.26		551.260		88.8600		88860.00		4.3992500
-529.30		551.290		88.8800		88880.00		4.3998600
-529.34		551.320		88.8900		88890.00		4.4004600
-529.38		551.350		88.9100		88910.00		4.4010600
-529.42		551.380		88.9300		88930.00		4.4016600
-529.46		551.410		88.9400		88940.00		4.4022600
-529.50		551.440		88.9600		88960.00		4.4028700
-529.54		551.470		88.9800		88980.00		4.4034700
-529.58		551.500		89.0000		89000.00		4.4040700
-529.62		551.530		89.0100		89010.00		4.4046700
-529.66		551.560		89.0300		89030.00		4.4052800
-529.70		551.590		89.0500		89050.00		4.4058800
-529.74		551.620		89.0700		89070.00		4.4064800
-529.78		551.660		89.0800		89080.00		4.4070800
-529.82		551.690		89.1000		89100.00		4.4076900
-529.86		551.720		89.1200		89120.00		4.4082900
-529.90		551.750		89.1300		89130.00		4.4088900
-529.94		551.780		89.1500		89150.00		4.4094700
-529.98		551.810		89.1700		89170.00		4.4100500
-530.02		551.840		89.1800		89180.00		4.4106300
-530.06		551.870		89.2000		89200.00		4.4112100
-530.10		551.900		89.2200		89220.00		4.4118000
-530.14		551.930		89.2300		89230.00		4.4123800
-530.18		551.960		89.2500		89250.00		4.4129600
-530.22		551.990		89.2700		89270.00		4.4135400
-530.26		552.020		89.2800		89280.00		4.4141300
-530.30		552.060		89.3000		89300.00		4.4147100
-530.34		552.090		89.3200		89320.00		4.4152900
-530.38		552.120		89.3300		89330.00		4.4158700
-530.42		552.150		89.3500		89350.00		4.4164600
-530.46		552.180		89.3700		89370.00		4.4170400
-530.50		552.210		89.3800		89380.00		4.4176200
-530.54		552.240		89.4000		89400.00		4.4182000
-530.58		552.270		89.4200		89420.00		4.4187900
-530.62		552.300		89.4300		89430.00		4.4193700
-530.66		552.330		89.4500		89450.00		4.4199500
-530.70		552.360		89.4700		89470.00		4.4205300
-530.74		552.390		89.4800		89480.00		4.4211200
-530.78		552.420		89.5000		89500.00		4.4217000
-530.82		552.450		89.5200		89520.00		4.4222800
-530.86		552.490		89.5300		89530.00		4.4228700
-530.90		552.520		89.5500		89550.00		4.4234500
-530.94		552.550		89.5700		89570.00		4.4240300
-530.98		552.580		89.5800		89580.00		4.4246100
-531.02		552.610		89.6000		89600.00		4.4252000
-531.06		552.640		89.6200		89620.00		4.4257800
-531.10		552.670		89.6300		89630.00		4.4263600
-531.14		552.700		89.6500		89650.00		4.4269500
-531.18		552.730		89.6700		89670.00		4.4275300
-531.22		552.760		89.6800		89680.00		4.4281100
-531.26		552.790		89.7000		89700.00		4.4287000
-531.30		552.820		89.7200		89720.00		4.4292800
-531.34		552.850		89.7300		89730.00		4.4298600
-531.38		552.880		89.7500		89750.00		4.4304500
-531.42		552.910		89.7700		89770.00		4.4310300
-531.46		552.950		89.7900		89790.00		4.4316100
-531.50		552.980		89.8000		89800.00		4.4322000
-531.54		553.010		89.8200		89820.00		4.4327800
-531.58		553.040		89.8400		89840.00		4.4333700
-531.62		553.070		89.8500		89850.00		4.4339500
-531.66		553.100		89.8700		89870.00		4.4345300
-531.70		553.130		89.8900		89890.00		4.4351200
-531.74		553.160		89.9000		89900.00		4.4357000
-531.78		553.190		89.9200		89920.00		4.4362800
-531.82		553.220		89.9400		89940.00		4.4368700
-531.86		553.250		89.9500		89950.00		4.4374500
-531.90		553.280		89.9700		89970.00		4.4380400
-531.94		553.310		89.9900		89990.00		4.4386200
-531.98		553.340		90.0000		90000.00		4.4392000
-532.02		553.370		90.0200		90020.00		4.4397900
-532.06		553.410		90.0400		90040.00		4.4403700
-532.10		553.440		90.0500		90050.00		4.4409600
-532.14		553.470		90.0700		90070.00		4.4415400
-532.18		553.500		90.0900		90090.00		4.4421300
-532.22		553.530		90.1000		90100.00		4.4427100
-532.26		553.560		90.1200		90120.00		4.4432900
-532.30		553.590		90.1400		90140.00		4.4438800
-532.34		553.620		90.1500		90150.00		4.4444600
-532.38		553.650		90.1700		90170.00		4.4450500
-532.42		553.680		90.1900		90190.00		4.4456300
-532.46		553.710		90.2000		90200.00		4.4462200
-532.50		553.740		90.2200		90220.00		4.4468000
-532.54		553.770		90.2400		90240.00		4.4473800
-532.58		553.800		90.2500		90250.00		4.4479700
-532.62		553.830		90.2700		90270.00		4.4485500
-532.66		553.860		90.2900		90290.00		4.4491400
-532.70		553.900		90.3000		90300.00		4.4497200
-532.74		553.930		90.3200		90320.00		4.4503100
-532.78		553.960		90.3400		90340.00		4.4508900
-532.82		553.990		90.3600		90360.00		4.4514800
-532.86		554.020		90.3700		90370.00		4.4520600
-532.90		554.050		90.3900		90390.00		4.4526500
-532.94		554.080		90.4100		90410.00		4.4532300
-532.98		554.110		90.4200		90420.00		4.4538200
-533.02		554.140		90.4400		90440.00		4.4544000
-533.06		554.170		90.4600		90460.00		4.4549900
-533.10		554.200		90.4700		90470.00		4.4555700
-533.14		554.230		90.4900		90490.00		4.4561600
-533.18		554.260		90.5100		90510.00		4.4567400
-533.22		554.290		90.5200		90520.00		4.4573300
-533.26		554.320		90.5400		90540.00		4.4579100
-533.30		554.350		90.5600		90560.00		4.4585000
-533.34		554.380		90.5700		90570.00		4.4590800
-533.38		554.420		90.5900		90590.00		4.4596700
-533.42		554.450		90.6100		90610.00		4.4602600
-533.46		554.480		90.6200		90620.00		4.4608400
-533.50		554.510		90.6400		90640.00		4.4614300
-533.54		554.540		90.6600		90660.00		4.4620100
-533.58		554.570		90.6700		90670.00		4.4626000
-533.62		554.600		90.6900		90690.00		4.4631800
-533.66		554.630		90.7100		90710.00		4.4637700
-533.70		554.660		90.7300		90730.00		4.4643500
-533.74		554.690		90.7400		90740.00		4.4649400
-533.78		554.720		90.7600		90760.00		4.4655300
-533.82		554.750		90.7800		90780.00		4.4661100
-533.86		554.780		90.7900		90790.00		4.4667000
-533.90		554.810		90.8100		90810.00		4.4672800
-533.94		554.840		90.8300		90830.00		4.4678700
-533.98		554.870		90.8400		90840.00		4.4684600
-534.02		554.900		90.8600		90860.00		4.4690400
-534.06		554.930		90.8800		90880.00		4.4696300
-534.10		554.970		90.8900		90890.00		4.4702100
-534.14		555.000		90.9100		90910.00		4.4708000
-534.18		555.030		90.9300		90930.00		4.4713900
-534.22		555.060		90.9400		90940.00		4.4719700
-534.26		555.090		90.9600		90960.00		4.4725600
-534.30		555.120		90.9800		90980.00		4.4731400
-534.34		555.150		90.9900		90990.00		4.4737300
-534.38		555.180		91.0100		91010.00		4.4743200
-534.42		555.210		91.0300		91030.00		4.4749000
-534.46		555.240		91.0500		91050.00		4.4754900
-534.50		555.270		91.0600		91060.00		4.4760800
-534.54		555.300		91.0800		91080.00		4.4766600
-534.58		555.330		91.1000		91100.00		4.4772500
-534.62		555.360		91.1100		91110.00		4.4778400
-534.66		555.390		91.1300		91130.00		4.4784200
-534.69		555.420		91.1500		91150.00		4.4790100
-534.73		555.450		91.1600		91160.00		4.4796000
-534.77		555.480		91.1800		91180.00		4.4801800
-534.81		555.510		91.2000		91200.00		4.4807700
-534.85		555.540		91.2100		91210.00		4.4813600
-534.89		555.580		91.2300		91230.00		4.4819400
-534.93		555.610		91.2500		91250.00		4.4825300
-534.97		555.640		91.2700		91270.00		4.4831200
-535.01		555.670		91.2800		91280.00		4.4837000
-535.05		555.700		91.3000		91300.00		4.4842900
-535.09		555.730		91.3200		91320.00		4.4848800
-535.13		555.760		91.3300		91330.00		4.4854700
-535.17		555.790		91.3500		91350.00		4.4860500
-535.21		555.820		91.3700		91370.00		4.4866400
-535.25		555.850		91.3800		91380.00		4.4872300
-535.29		555.880		91.4000		91400.00		4.4878100
-535.33		555.910		91.4200		91420.00		4.4884000
-535.37		555.940		91.4300		91430.00		4.4889900
-535.41		555.970		91.4500		91450.00		4.4895800
-535.45		556.000		91.4700		91470.00		4.4901600
-535.49		556.030		91.4900		91490.00		4.4907500
-535.53		556.060		91.5000		91500.00		4.4913400
-535.57		556.090		91.5200		91520.00		4.4919300
-535.61		556.120		91.5400		91540.00		4.4925100
-535.65		556.150		91.5500		91550.00		4.4931000
-535.69		556.180		91.5700		91570.00		4.4936900
-535.73		556.220		91.5900		91590.00		4.4942800
-535.77		556.250		91.6000		91600.00		4.4948600
-535.81		556.280		91.6200		91620.00		4.4954500
-535.85		556.310		91.6400		91640.00		4.4960400
-535.89		556.340		91.6500		91650.00		4.4966300
-535.93		556.370		91.6700		91670.00		4.4972200
-535.97		556.400		91.6900		91690.00		4.4978000
-536.01		556.430		91.7100		91710.00		4.4983900
-536.05		556.460		91.7200		91720.00		4.4989800
-536.09		556.490		91.7400		91740.00		4.4995700
-536.13		556.520		91.7600		91760.00		4.5001600
-536.17		556.550		91.7700		91770.00		4.5007400
-536.21		556.580		91.7900		91790.00		4.5013300
-536.25		556.610		91.8100		91810.00		4.5019200
-536.28		556.640		91.8200		91820.00		4.5025100
-536.32		556.670		91.8400		91840.00		4.5031000
-536.36		556.700		91.8600		91860.00		4.5036800
-536.40		556.730		91.8800		91880.00		4.5042700
-536.44		556.760		91.8900		91890.00		4.5048600
-536.48		556.790		91.9100		91910.00		4.5054500
-536.52		556.820		91.9300		91930.00		4.5060400
-536.56		556.850		91.9400		91940.00		4.5066300
-536.60		556.880		91.9600		91960.00		4.5072100
-536.64		556.920		91.9800		91980.00		4.5078000
-536.68		556.950		91.9900		91990.00		4.5083900
-536.72		556.980		92.0100		92010.00		4.5089800
-536.76		557.010		92.0300		92030.00		4.5095700
-536.80		557.040		92.0500		92050.00		4.5101600
-536.84		557.070		92.0600		92060.00		4.5107500
-536.88		557.100		92.0800		92080.00		4.5113400
-536.92		557.130		92.1000		92100.00		4.5119200
-536.96		557.160		92.1100		92110.00		4.5125100
-537.00		557.190		92.1300		92130.00		4.5131000
-537.04		557.220		92.1500		92150.00		4.5136900
-537.08		557.250		92.1600		92160.00		4.5142800
-537.12		557.280		92.1800		92180.00		4.5148700
-537.16		557.310		92.2000		92200.00		4.5154600
-537.20		557.340		92.2200		92220.00		4.5160500
-537.24		557.370		92.2300		92230.00		4.5166400
